epoch,running time,testing acc
0,0.0,0.1025
1,100.2432382106781,0.1
2,98.5411958694458,0.1
3,98.33574056625366,0.1
4,100.87452530860901,0.1
5,101.11219000816345,0.1
6,101.69379997253418,0.1
