epoch,running time,testing acc
0,0.0,0.1026
1,104.78962874412537,0.1
2,100.85835409164429,0.1
3,101.7489869594574,0.1
4,96.61403918266296,0.1
5,96.78188681602478,0.1
6,96.4595103263855,0.1
